Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
8;1189428;2НДФЛ;Покупка автомобиля;0;0.43;женский;1;0;высшее;менеджер среднего звена;>250;0;69;41;Торговля;ОАО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189448;2НДФЛ;Ремонт;0;0.3;женский;0;0;высшее;специалист;>250;0;116;32;Другое;ЗАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;8;3;0;0;6;97;0;0;0;0;0;0;0
8;1189468;2НДФЛ;Ремонт;1;0.21;женский;0;0;высшее;специалист;>250;0;31;29;Торговля;ЗАО;гражданский брак;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;0;0;14;14;0;0;0;0;0;0;0
8;1189488;Форма банка (без печати работодателя);Покупка автомобиля;1;0.26;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189508;Форма банка (без печати работодателя);Ремонт;0;0.38;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;45;27;Юридические услуги;ООО;женат / замужем;0;0;0;0;0;0.0240963855;0;0;0;0;0.6;3;2;81;5;2;0;21;38;1;0;0;0;0;0;0
8;1189528;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.45;мужской;1;0;высшее;вспомогательный персонал;>250;0;12;46;Торговля;ООО;женат / замужем;3;3;2;2;2;;;;;;;;;;;;;;;;;;;;;
8;1189548;2НДФЛ;Ремонт;1;0.39;женский;0;0;высшее;вспомогательный персонал;>250;0;83;48;Торговля;ООО;холост / не замужем;6;2;2;0;0;0.1513944223;0;1;1;0;0.2631578947;5;14;213;19;3;0;2;98;1;0;0;0;0;0;0
8;1189568;Форма банка (без печати работодателя);Ремонт;1;0.52;женский;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;26;55;Торговля;ООО;гражданский брак;0;0;0;0;0;0.0483091787;0;0;0;0;0.3529411765;6;11;197;17;2;1;5;63;1;0;0;0;0;0;0
8;1189588;2НДФЛ;Ремонт;0;0.56;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189608;Поступление зарплаты на счет;Покупка автомобиля;0;0.53;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189628;2НДФЛ;Покупка недвижимости/ строительство;0;0.45;мужской;1;0;высшее;специалист;>250;1;83;30;Другое;ООО;женат / замужем;1;1;1;1;1;0.008;0;0;0;0;0.1538461538;2;11;124;13;1;1;10;74;1;0;0;0;0;0;0
8;1189648;Форма банка (без печати работодателя);Ремонт;1;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189668;Поступление зарплаты на счет;Ремонт;1;0.24;женский;1;0;высшее;специалист;>250;0;16;30;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;0;10;10;0;0;0;0;0;0;0
8;1189688;Форма банка (без печати работодателя);Лечение;1;0.19;женский;0;0;высшее;специалист;< 50;0;324;51;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189708;2НДФЛ;Ремонт;0;0.57;мужской;0;0;среднее-специальное;специалист;>250;0;156;57;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;1;0;0;0.25;1;3;39;4;1;0;3;42;0;0;0;0;0;0;0
8;1189728;Форма банка (без печати работодателя);Покупка автомобиля;0;0.41;мужской;1;0;среднее-специальное;рабочий;>250;0;26;40;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189748;Свободная форма с печатью работодателя;Ремонт;0;0.54;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;58;39;Торговля;ООО;женат / замужем;2;1;1;1;1;0.0451977401;0;0;0;0;0.2;3;12;169;15;1;1;11;95;1;1;1;1;0;0;0
8;1189768;2НДФЛ;Покупка автомобиля;1;0.59;мужской;0;0;высшее;рабочий;>250;0;78;38;Другое;ЗАО;холост / не замужем;4;4;4;4;4;0;1;0;0;0;0;0;1;8;1;0;0;40;40;0;0;0;0;0;0;0
8;1189788;Поступление зарплаты на счет;Ремонт;0;0.32;мужской;0;0;высшее;торговый представитель;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189808;Форма банка (без печати работодателя);Ремонт;0;0.31;женский;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189828;2НДФЛ;Покупка автомобиля;1;0.39;женский;1;0;высшее;специалист;>250;0;73;28;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
8;1189848;2НДФЛ;Покупка автомобиля;1;0.36;мужской;0;0;высшее;менеджер среднего звена;>250;0;32;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189868;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.29;мужской;1;0;среднее;менеджер высшего звена;< 50;0;20;35;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189888;Свободная форма с печатью работодателя;Ремонт;1;0.1;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189908;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.52;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189928;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189948;Поступление зарплаты на счет;Покупка автомобиля;0;0.59;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1189968;Форма банка (без печати работодателя);Другое;1;0.3;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;107;30;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0763888889;0;0;0;0;0.1666666667;1;5;133;6;0;1;27;93;1;0;0;0;0;0;0
8;1189988;2НДФЛ;Ремонт;1;0.33;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;28;41;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190008;2НДФЛ;Ремонт;1;0.28;мужской;0;0;незаконченное высшее;специалист;>250;0;14;29;Другое;ООО;холост / не замужем;4;4;3;2;2;0.6;0;0;0;0;0;0;1;4;1;0;0;96;96;1;0;0;0;0;0;0
8;1190028;Поступление зарплаты на счет;Ремонт;1;0.5;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;82;29;Торговля;ООО;женат / замужем;1;1;1;0;0;0.0563380282;1;0;0;0;0.2727272727;3;8;201;11;1;4;10;78;1;0;0;0;0;0;0
8;1190048;2НДФЛ;Ремонт;0;0.35;мужской;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190068;Свободная форма с печатью работодателя;Ремонт;0;0.29;мужской;0;0;высшее;специалист;>250;1;28;34;Торговля;ООО;женат / замужем;2;1;1;1;0;0.0491803279;0;1;0;0;0.5;3;3;116;6;2;2;4;103;1;0;0;0;0;0;0
8;1190088;2НДФЛ;Ремонт;1;0.49;мужской;2;0;высшее;вспомогательный персонал;>250;0;27;42;Торговля;ООО;женат / замужем;3;3;3;3;3;0;0;0;0;0;1;1;0;14;1;0;0;13;13;0;0;0;0;0;0;0
8;1190108;Форма банка (без печати работодателя);Ремонт;0;0.42;мужской;2;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190128;2НДФЛ;Ремонт;1;0.34;мужской;1;0;высшее;рабочий;< 50;3;38;44;Торговля;ООО;повторный брак;2;1;1;1;1;0.011627907;0;0;0;0;0.375;3;5;85;8;2;0;10;74;1;0;0;0;0;0;0
8;1190148;Форма банка (без печати работодателя);Ремонт;1;0.48;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;39;26;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190168;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190188;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.53;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;37;42;Другое;Государственное предприятие;женат / замужем;0;0;0;0;0;0.0769230769;0;0;0;0;0.1;1;9;144;10;0;2;20;92;1;0;0;0;0;0;0
8;1190208;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.22;мужской;1;0;среднее-специальное;вспомогательный персонал;< 50;0;13;51;Юридические услуги;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;0.2;1;4;40;5;1;0;9;79;0;0;0;0;0;0;0
8;1190228;Поступление зарплаты на счет;Ремонт;0;0.38;мужской;2;0;высшее;менеджер по продажам;>250;0;62;30;Торговля;ООО;женат / замужем;2;2;2;2;2;0;1;0;0;0;0.1666666667;1;5;91;6;1;1;19;71;0;0;0;0;0;0;0
8;1190248;2НДФЛ;Ремонт;0;0.24;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;17;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190268;2НДФЛ;Ремонт;0;0.51;мужской;2;0;высшее;рабочий;>250;0;7;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190288;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.57;мужской;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190308;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.41;мужской;0;0;высшее;специалист;>250;0;78;25;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190328;Поступление зарплаты на счет;Ремонт;1;0.34;женский;1;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190348;2НДФЛ;Ремонт;1;0.46;женский;0;0;высшее;вспомогательный персонал;>250;0;7;25;Торговля;ОАО;холост / не замужем;5;5;5;1;1;0;0;1;1;1;0.6;3;2;36;5;2;1;0;32;0;0;0;0;0;0;0
8;1190368;Форма банка (без печати работодателя);Ремонт;1;0.32;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;32;47;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190388;2НДФЛ;Ремонт;1;0.49;женский;0;0;высшее;специалист;>250;0;20;27;Торговля;ООО;холост / не замужем;4;4;1;1;1;0.0097087379;0;1;1;1;0.2727272727;3;8;102;11;2;0;1;49;1;0;0;0;0;0;0
8;1190408;2НДФЛ;Ремонт;1;0.46;женский;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190428;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.4;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;19;47;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190448;2НДФЛ;Ремонт;0;0.48;мужской;0;0;высшее;рабочий;>250;0;42;39;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190468;Поступление зарплаты на счет;Ремонт;1;0.32;женский;0;0;высшее;торговый представитель;>250;0;10;51;Торговля;ООО;женат / замужем;1;1;1;0;0;0;0;1;0;0;1;3;0;86;3;1;0;4;75;0;0;0;0;0;0;0
8;1190488;Свободная форма с печатью работодателя;Ремонт;1;0.49;мужской;1;0;высшее;менеджер среднего звена;< 50;0;137;36;Торговля;ООО;женат / замужем;1;1;1;1;1;0.0188679245;1;0;0;0;0.6;3;2;104;5;1;0;7;65;1;0;0;0;0;0;0
8;1190508;2НДФЛ;Ремонт;1;0.31;женский;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;1190528;Форма банка (без печати работодателя);Ремонт;0;0.26;женский;0;0;высшее;менеджер среднего звена;>250;0;48;43;Торговля;ЗАО;женат / замужем;1;0;0;0;0;0.0126582278;0;1;0;0;0.2857142857;2;5;78;7;1;3;3;25;1;0;0;0;0;0;0
